Receipt#,Total Amount,Total Items,Date,Void Count,Void Amount,Return Count,Return Amount,Cashier Name,Register ID
1618,332.61,28,2023-11-17 16:14:04.258795,1,14.32,2,24.14,Junaid,5
1619,281.1,41,2023-10-01 16:14:04.258800,3,35.63,1,27.24,Asif,1
1620,366.67,5,2024-02-09 16:14:04.258806,0,0.0,0,0.0,Arif,3
1621,235.28,18,2024-07-28 16:14:04.258811,1,38.36,1,25.12,Junaid,5
1622,34.77,26,2024-06-21 16:14:04.258816,3,21.18,2,17.28,Arif,5
1623,283.34,20,2023-10-13 16:14:04.258821,3,20.11,2,12.76,Asif,3
1624,479.02,41,2024-08-17 16:14:04.258826,2,32.03,0,0.0,Ali,3
1625,91.77,49,2024-07-17 16:14:04.258832,3,26.88,2,7.64,Ramzan,1
1626,346.55,27,2023-12-05 16:14:04.258836,1,7.63,0,0.0,Arif,4
1627,104.46,49,2024-05-14 16:14:04.258919,0,0.0,1,22.98,Junaid,2
1628,270.23,12,2024-02-22 16:14:04.258932,2,4.18,0,0.0,Arif,4
1629,52.85,7,2024-01-31 16:14:04.258938,3,3.95,0,0.0,Ali,4
1630,227.93,3,2024-01-13 16:14:04.258943,3,46.05,1,27.3,Ramzan,5
1631,379.3,10,2024-03-11 16:14:04.258948,3,48.72,0,0.0,Arif,3
1632,177.05,34,2024-06-13 16:14:04.258953,1,7.77,0,0.0,Ali,5
1633,334.13,25,2024-02-25 16:14:04.258958,2,16.34,2,2.51,Junaid,2
1634,398.75,35,2024-03-26 16:14:04.258964,1,29.32,1,17.95,Asif,1
1635,463.95,16,2024-03-19 16:14:04.258969,2,38.16,0,0.0,Junaid,2
1636,121.15,2,2023-11-16 16:14:04.258974,0,0.0,1,16.31,Ramzan,5
1637,202.66,24,2023-11-01 16:14:04.258980,1,32.49,1,7.73,Junaid,5
1638,80.45,10,2024-07-20 16:14:04.258985,1,32.16,0,0.0,Junaid,5
1639,496.28,38,2024-08-06 16:14:04.258991,0,0.0,2,0.16,Junaid,5
1640,463.87,22,2024-06-14 16:14:04.258996,2,15.51,1,22.31,Junaid,4
1641,272.28,26,2024-06-13 16:14:04.259001,3,21.87,0,0.0,Ramzan,1
1642,421.81,43,2023-10-21 16:14:04.259006,0,0.0,1,0.21,Ali,4
1643,262.87,39,2024-08-07 16:14:04.259011,3,47.67,2,15.68,Arif,5
1644,313.67,27,2023-09-22 16:14:04.259016,3,11.93,2,15.59,Asif,3
1645,49.12,29,2024-07-22 16:14:04.259022,0,0.0,2,11.25,Arif,4
1646,378.86,47,2024-04-15 16:14:04.259027,2,12.22,0,0.0,Arif,5
1647,68.22,38,2024-01-19 16:14:04.259032,3,46.23,0,0.0,Asif,5
1648,413.9,20,2023-09-29 16:14:04.259037,0,0.0,2,6.16,Ramzan,1
1649,392.1,27,2024-01-28 16:14:04.259042,1,5.8,0,0.0,Asif,2
1650,355.83,41,2023-12-28 16:14:04.259047,1,30.61,2,24.13,Ramzan,4
1651,22.9,20,2023-10-27 16:14:04.259052,1,2.75,0,0.0,Arif,4
1652,155.05,44,2024-01-19 16:14:04.259057,0,0.0,2,12.27,Ramzan,4
1653,135.24,19,2024-02-02 16:14:04.259062,1,33.3,1,3.2,Ali,5
1654,183.27,20,2024-04-15 16:14:04.259067,3,32.9,2,12.78,Asif,1
1655,48.38,35,2024-05-14 16:14:04.259072,1,8.78,2,17.56,Ali,5
1656,468.79,47,2023-12-14 16:14:04.259077,1,0.63,0,0.0,Arif,5
1657,279.13,2,2024-07-05 16:14:04.259083,3,6.86,0,0.0,Asif,3
1658,156.23,30,2024-03-09 16:14:04.259088,1,0.57,0,0.0,Arif,1
1659,201.51,34,2024-01-25 16:14:04.259092,3,24.82,0,0.0,Ali,4
1660,226.37,22,2024-07-07 16:14:04.259098,1,17.34,0,0.0,Arif,2
1661,302.29,3,2024-04-09 16:14:04.259103,3,25.86,0,0.0,Asif,4
1662,260.26,6,2023-09-20 16:14:04.259108,1,41.13,1,7.84,Asif,5
1663,460.1,15,2023-09-20 16:14:04.259113,3,12.96,2,16.08,Arif,1
1664,251.0,27,2023-11-03 16:14:04.259118,0,0.0,2,16.94,Asif,1
1665,496.12,10,2023-12-27 16:14:04.259124,3,18.59,2,18.36,Asif,1
1666,426.46,9,2023-12-07 16:14:04.259129,1,37.49,1,29.75,Arif,3
1667,108.21,33,2023-09-26 16:14:04.259134,1,43.67,2,11.92,Ali,4
1668,465.64,32,2024-03-28 16:14:04.259139,2,36.65,1,6.11,Asif,3
1669,62.6,48,2024-08-09 16:14:04.259144,3,5.9,1,16.56,Asif,2
1670,409.64,6,2024-05-12 16:14:04.259149,0,0.0,1,16.73,Asif,5
1671,193.41,41,2024-02-12 16:14:04.259154,3,44.99,2,5.36,Asif,3
1672,439.6,36,2023-10-31 16:14:04.259159,3,16.75,1,16.77,Arif,3
1673,434.69,2,2024-08-04 16:14:04.259165,0,0.0,2,14.51,Ali,5
1674,403.93,29,2024-08-29 16:14:04.259170,3,21.47,2,29.66,Ali,1
1675,396.07,4,2024-05-20 16:14:04.259175,0,0.0,0,0.0,Ramzan,5
1676,155.82,1,2024-03-31 16:14:04.259180,0,0.0,0,0.0,Asif,4
1677,45.06,19,2024-05-16 16:14:04.259185,3,26.19,1,17.33,Asif,5
1678,204.48,26,2024-06-23 16:14:04.259191,3,13.15,1,23.23,Ramzan,1
1679,90.89,25,2024-04-24 16:14:04.259196,1,48.75,2,11.94,Ali,5
1680,349.0,10,2024-04-06 16:14:04.259201,1,31.38,1,4.14,Junaid,3
1681,176.32,15,2024-03-18 16:14:04.259206,2,24.81,1,25.91,Junaid,2
1682,487.93,22,2024-07-02 16:14:04.259211,2,25.54,2,3.57,Ali,3
1683,322.28,48,2024-08-29 16:14:04.259221,3,2.77,1,6.89,Asif,2
1684,412.13,21,2023-12-22 16:14:04.259226,0,0.0,1,23.49,Junaid,5
1685,70.6,22,2024-01-25 16:14:04.259231,2,42.97,2,28.48,Arif,4
1686,431.7,36,2024-06-04 16:14:04.259237,3,8.34,2,3.01,Arif,5
1687,461.76,34,2024-06-27 16:14:04.259242,2,7.87,0,0.0,Ramzan,1
1688,246.1,30,2024-02-20 16:14:04.259247,0,0.0,2,15.25,Ali,5
1689,305.1,25,2023-12-04 16:14:04.259253,3,38.67,0,0.0,Ali,2
1690,383.58,45,2023-09-07 16:14:04.259259,0,0.0,1,23.58,Junaid,3
1691,91.55,28,2024-05-07 16:14:04.259264,3,44.71,2,24.03,Asif,4
1692,253.77,1,2023-12-20 16:14:04.259269,2,33.71,2,18.42,Ali,5
1693,202.34,49,2023-11-20 16:14:04.259274,1,5.77,2,20.54,Junaid,5
1694,77.46,45,2023-09-25 16:14:04.259279,2,37.04,1,1.56,Junaid,3
1695,186.93,4,2024-03-04 16:14:04.259284,2,0.13,0,0.0,Ali,4
1696,38.75,7,2024-07-27 16:14:04.259290,1,42.93,1,11.67,Junaid,5
1697,17.78,49,2024-02-11 16:14:04.259295,1,0.61,1,19.08,Ramzan,5
1698,71.91,9,2024-08-11 16:14:04.259303,3,2.3,2,24.13,Ramzan,2
1699,481.74,36,2024-01-22 16:14:04.259311,3,18.2,0,0.0,Ali,2
1700,277.02,19,2024-08-23 16:14:04.259316,0,0.0,1,24.7,Asif,1
1701,483.08,1,2024-01-10 16:14:04.259321,0,0.0,2,14.15,Ramzan,3
1702,219.09,10,2024-07-24 16:14:04.259326,2,46.01,1,18.01,Ramzan,4
1703,159.35,36,2024-03-25 16:14:04.259331,1,8.95,1,2.64,Ali,5
1704,255.54,9,2023-11-12 16:14:04.259336,0,0.0,2,7.89,Arif,5
1705,222.56,45,2024-01-26 16:14:04.259341,2,48.02,2,11.13,Junaid,1
1706,57.3,46,2023-11-13 16:14:04.259346,1,1.77,0,0.0,Ramzan,5
1707,322.21,42,2024-02-07 16:14:04.259352,3,40.16,1,18.27,Arif,3
1708,111.94,32,2023-09-04 16:14:04.259357,2,35.7,2,21.73,Asif,1
1709,311.7,32,2023-10-10 16:14:04.259362,3,32.79,2,27.92,Arif,3
1710,326.85,6,2024-02-01 16:14:04.259367,0,0.0,0,0.0,Ali,1
1711,80.25,48,2024-04-06 16:14:04.259374,0,0.0,0,0.0,Asif,5
1712,35.37,38,2024-07-05 16:14:04.259380,1,11.23,2,12.02,Asif,1
1713,391.48,17,2024-02-07 16:14:04.259385,2,12.41,0,0.0,Arif,2
1714,232.6,10,2024-08-22 16:14:04.259390,3,45.79,2,19.69,Ali,4
1715,33.79,50,2024-03-19 16:14:04.259395,1,16.0,1,8.59,Ramzan,5
1716,497.46,27,2024-06-06 16:14:04.259400,0,0.0,0,0.0,Arif,4
1717,33.6,50,2023-10-21 16:14:04.259405,0,0.0,1,28.91,Ramzan,5
1718,349.04,35,2024-01-10 16:14:04.259411,2,41.3,1,1.72,Arif,4
1719,491.92,21,2023-09-14 16:14:04.259416,3,28.58,1,23.21,Ramzan,2
1720,123.39,25,2024-02-29 16:14:04.259421,2,5.97,2,5.26,Arif,4
1721,75.41,28,2024-07-18 16:14:04.259426,3,33.67,1,14.83,Asif,1
1722,65.09,47,2024-01-22 16:14:04.259431,3,2.63,1,0.32,Junaid,4
1723,155.12,15,2024-07-09 16:14:04.259436,2,11.16,1,25.52,Asif,5
1724,55.02,4,2024-04-30 16:14:04.259441,1,25.79,2,27.92,Ramzan,3
1725,347.62,29,2024-01-22 16:14:04.259446,2,2.3,1,15.54,Ali,4
1726,35.83,9,2023-11-05 16:14:04.259451,2,20.05,1,5.84,Asif,4
1727,257.16,27,2024-02-09 16:14:04.259456,0,0.0,0,0.0,Junaid,4
1728,498.36,26,2023-12-08 16:14:04.259461,0,0.0,2,23.52,Ramzan,5
1729,407.92,19,2024-07-23 16:14:04.259466,2,43.85,1,15.32,Asif,4
1730,309.53,28,2024-02-12 16:14:04.259471,2,43.3,0,0.0,Arif,5
1731,156.6,17,2024-03-27 16:14:04.259476,0,0.0,2,20.95,Ali,5
1732,313.83,43,2024-03-12 16:14:04.259481,3,38.68,2,18.46,Ramzan,3
1733,265.89,41,2024-05-11 16:14:04.259487,2,15.53,2,20.22,Asif,1
1734,215.91,42,2024-03-15 16:14:04.259492,1,4.32,2,10.79,Ramzan,5
1735,69.7,50,2024-06-07 16:14:04.259497,1,22.84,2,19.65,Arif,2
1736,443.87,20,2024-07-24 16:14:04.259502,1,18.45,2,29.27,Junaid,4
1737,227.64,45,2023-12-15 16:14:04.259507,2,14.58,1,2.61,Asif,2
1738,101.34,40,2023-10-13 16:14:04.259512,3,39.23,1,8.28,Ramzan,4
1739,187.04,39,2024-07-05 16:14:04.259518,3,36.98,1,11.98,Ramzan,3
1740,209.99,49,2023-12-05 16:14:04.259523,0,0.0,1,20.09,Ramzan,5
1741,414.63,23,2023-12-15 16:14:04.259528,2,12.13,0,0.0,Junaid,1
1742,368.14,47,2024-05-25 16:14:04.259533,3,18.41,1,12.16,Ramzan,5
1743,385.81,32,2024-03-07 16:14:04.259538,2,48.59,2,6.01,Ali,4
1744,10.46,47,2024-03-06 16:14:04.259543,0,0.0,1,0.46,Ali,1
1745,211.0,33,2023-10-07 16:14:04.259548,0,0.0,1,21.11,Ramzan,5
1746,243.27,46,2024-06-18 16:14:04.259554,0,0.0,2,27.58,Ali,1
1747,14.5,5,2024-05-04 16:14:04.259559,1,49.89,1,16.49,Asif,4
1748,133.61,43,2024-07-11 16:14:04.259564,2,38.79,1,21.78,Ali,3
1749,381.34,48,2024-06-19 16:14:04.259569,0,0.0,1,16.77,Ramzan,3
1750,72.87,34,2024-04-23 16:14:04.259573,2,36.62,0,0.0,Arif,5
1751,269.98,40,2024-05-23 16:14:04.259578,1,27.33,1,17.49,Asif,2
1752,111.52,11,2024-06-05 16:14:04.259583,1,39.8,2,10.42,Junaid,4
1753,11.0,50,2023-10-29 16:14:04.259588,0,0.0,2,24.47,Ramzan,5
1754,124.39,3,2024-06-15 16:14:04.259593,0,0.0,1,6.79,Junaid,5
1755,488.06,33,2023-10-02 16:14:04.259598,3,7.53,1,28.89,Arif,3
1756,401.76,11,2024-07-25 16:14:04.259604,2,46.62,1,13.64,Junaid,1
1757,479.99,16,2024-06-03 16:14:04.259609,0,0.0,2,12.12,Ramzan,4
1758,246.49,18,2023-10-16 16:14:04.259614,3,1.2,2,0.14,Ramzan,1
1759,59.32,30,2023-12-24 16:14:04.259620,2,27.08,0,0.0,Arif,4
1760,276.24,48,2024-01-08 16:14:04.259625,0,0.0,0,0.0,Ramzan,2
1761,229.92,10,2023-11-18 16:14:04.259630,3,31.8,0,0.0,Arif,3
1762,422.96,18,2023-11-10 16:14:04.259635,3,34.67,2,5.25,Arif,2
1763,53.55,38,2024-01-16 16:14:04.259641,2,0.48,0,0.0,Ramzan,5
1764,246.68,19,2023-09-19 16:14:04.259646,3,16.75,1,15.19,Ali,3
1765,79.27,36,2023-11-17 16:14:04.259651,2,37.95,1,16.76,Arif,5
1766,165.71,13,2023-10-08 16:14:04.259657,2,18.81,2,15.1,Ramzan,2
1767,369.99,46,2023-10-12 16:14:04.259662,2,36.9,0,0.0,Ali,4
1768,240.63,3,2023-10-18 16:14:04.259667,1,15.38,1,10.2,Arif,5
1769,191.06,10,2024-03-20 16:14:04.259672,3,10.26,2,3.51,Ali,1
1770,200.27,38,2023-10-16 16:14:04.259795,2,49.16,0,0.0,Asif,4
1771,232.43,1,2024-03-24 16:14:04.259817,0,0.0,1,15.4,Asif,4
1772,393.58,27,2024-06-16 16:14:04.259823,1,20.99,0,0.0,Ali,2
1773,446.58,46,2024-01-20 16:14:04.259828,1,48.06,2,7.73,Arif,2
1774,477.89,8,2024-07-29 16:14:04.259833,3,48.63,0,0.0,Ramzan,3
1775,394.52,46,2024-01-05 16:14:04.259837,2,7.12,2,16.14,Junaid,3
1776,161.13,42,2024-01-19 16:14:04.259841,3,13.99,0,0.0,Ramzan,1
1777,345.63,17,2023-10-14 16:14:04.259846,1,2.2,1,23.8,Junaid,4
1778,221.61,9,2024-03-30 16:14:04.259851,2,11.57,2,7.5,Junaid,1
1779,131.06,6,2024-04-14 16:14:04.259860,0,0.0,2,13.28,Arif,1
1780,421.23,43,2023-11-04 16:14:04.259864,2,42.28,2,11.31,Ali,2
1781,24.02,25,2024-08-04 16:14:04.259869,1,20.65,0,0.0,Ramzan,1
1782,451.37,39,2024-03-05 16:14:04.259874,0,0.0,0,0.0,Ali,1
1783,233.43,49,2023-12-17 16:14:04.259878,2,44.78,1,14.51,Asif,5
1784,320.41,28,2024-07-26 16:14:04.259883,0,0.0,2,7.3,Arif,3
1785,331.38,33,2024-03-27 16:14:04.259887,0,0.0,2,10.19,Arif,3
1786,448.08,37,2024-01-09 16:14:04.259891,1,22.92,0,0.0,Asif,4
1787,320.15,9,2024-01-14 16:14:04.259896,0,0.0,0,0.0,Ramzan,3
1788,308.9,18,2024-08-13 16:14:04.260132,3,37.39,1,23.27,Asif,4
1789,37.99,21,2024-08-03 16:14:04.260154,1,29.04,1,20.45,Ramzan,5
1790,261.61,2,2024-02-26 16:14:04.260261,3,25.27,0,0.0,Junaid,3
1791,79.33,43,2024-04-08 16:14:04.260278,0,0.0,2,26.9,Arif,5
1792,370.03,38,2024-07-24 16:14:04.260283,3,31.86,1,25.86,Ramzan,3
1793,258.55,40,2023-10-07 16:14:04.260287,2,19.72,0,0.0,Ali,3
1794,341.71,36,2024-07-17 16:14:04.260292,0,0.0,0,0.0,Ali,5
1795,25.63,50,2023-10-23 16:14:04.260300,2,29.59,2,14.46,Arif,1
1796,46.97,43,2023-11-02 16:14:04.260305,3,3.11,0,0.0,Asif,1
1797,359.58,37,2023-12-17 16:14:04.260309,2,33.12,0,0.0,Asif,1
1798,40.68,15,2024-02-18 16:14:04.260314,0,0.0,1,7.73,Ramzan,1
1799,40.27,28,2024-01-09 16:14:04.260319,2,6.54,0,0.0,Asif,3
1800,10.99,18,2023-11-09 16:14:04.260324,3,14.58,0,0.0,Arif,2
1801,478.47,34,2023-11-23 16:14:04.260328,3,42.55,1,11.48,Ramzan,5
1802,370.07,22,2024-08-11 16:14:04.260333,3,46.3,2,23.66,Junaid,2
1803,179.86,11,2024-01-15 16:14:04.260371,0,0.0,2,6.61,Asif,2
1804,151.79,13,2023-11-14 16:14:04.260382,3,19.65,1,21.04,Asif,4
1805,178.1,4,2023-10-04 16:14:04.260387,0,0.0,1,24.0,Ramzan,1
1806,388.45,22,2024-05-28 16:14:04.260392,2,41.59,2,12.37,Ali,3
1807,332.38,7,2024-03-21 16:14:04.260396,3,16.31,2,10.59,Asif,1
1808,96.67,43,2023-10-28 16:14:04.260400,2,22.64,2,16.07,Arif,1
1809,91.18,24,2024-01-02 16:14:04.260405,1,11.68,2,21.02,Asif,2
1810,53.71,4,2023-12-20 16:14:04.260409,2,47.18,2,7.9,Junaid,4
1811,331.85,28,2024-06-16 16:14:04.260417,1,6.81,1,8.62,Asif,1
1812,383.36,15,2024-08-01 16:14:04.260421,2,38.51,0,0.0,Ali,5
1813,136.2,1,2024-01-15 16:14:04.260426,0,0.0,2,11.97,Asif,5
1814,15.37,3,2024-07-11 16:14:04.260431,2,5.45,2,22.46,Ramzan,1
1815,45.67,14,2024-03-10 16:14:04.260435,0,0.0,0,0.0,Asif,2
1816,484.09,38,2023-09-02 16:14:04.260440,0,0.0,0,0.0,Ali,2
1817,151.25,50,2024-07-20 16:14:04.260445,3,5.28,0,0.0,Ramzan,3
1818,385.77,1,2023-12-18 16:14:04.260449,0,0.0,0,0.0,Arif,4
1819,314.21,38,2023-10-07 16:14:04.260454,1,22.48,0,0.0,Ramzan,2
1820,194.06,38,2024-06-05 16:14:04.260458,3,15.7,0,0.0,Junaid,3
1821,106.82,21,2024-08-12 16:14:04.260462,3,6.04,1,10.26,Ramzan,5
1822,65.09,48,2024-04-28 16:14:04.260466,2,17.91,0,0.0,Arif,5
1823,309.43,29,2023-09-05 16:14:04.260470,0,0.0,0,0.0,Asif,5
1824,388.44,5,2024-01-21 16:14:04.260475,0,0.0,1,16.64,Ramzan,1
1825,323.73,49,2024-01-21 16:14:04.260479,1,38.52,0,0.0,Ramzan,4
1826,267.5,10,2023-12-08 16:14:04.260484,2,22.6,2,5.35,Ramzan,3
1827,25.77,28,2023-12-09 16:14:04.260488,2,23.17,2,9.42,Ramzan,4
1828,484.4,21,2023-10-25 16:14:04.260492,3,42.62,0,0.0,Arif,1
1829,400.36,50,2024-06-12 16:14:04.260497,3,4.52,1,6.56,Ali,3
1830,149.95,7,2024-02-28 16:14:04.260501,3,40.38,2,17.21,Ali,3
1831,490.09,3,2024-02-24 16:14:04.260506,1,15.21,1,5.48,Ramzan,2
1832,302.93,45,2024-04-10 16:14:04.260511,1,35.24,2,22.38,Arif,4
1833,293.3,47,2024-02-16 16:14:04.260515,3,30.17,0,0.0,Arif,4
1834,375.3,20,2024-02-05 16:14:04.260520,2,10.75,1,27.91,Ramzan,2
1835,406.83,19,2024-03-12 16:14:04.260525,1,42.83,1,5.71,Junaid,5
1836,329.96,35,2023-09-20 16:14:04.260529,2,7.42,1,22.11,Ramzan,1
1837,68.41,4,2023-10-31 16:14:04.260534,2,35.56,2,7.05,Junaid,4
1838,172.44,5,2024-08-06 16:14:04.260539,0,0.0,2,7.26,Ramzan,2
1839,464.4,1,2023-10-14 16:14:04.260543,3,48.42,2,7.96,Junaid,3
1840,116.18,4,2023-10-06 16:14:04.260548,0,0.0,0,0.0,Junaid,2
1841,189.22,12,2024-03-14 16:14:04.260552,3,19.81,2,6.88,Ramzan,5
1842,218.88,27,2024-07-30 16:14:04.260557,3,2.45,0,0.0,Junaid,1
1843,222.51,42,2024-03-17 16:14:04.260561,2,14.94,1,25.05,Asif,5
1844,308.41,23,2024-07-15 16:14:04.260565,3,41.0,1,25.09,Ali,3
1845,471.82,25,2023-11-21 16:14:04.260570,2,8.69,0,0.0,Arif,3
1846,124.14,21,2023-09-20 16:14:04.260575,2,47.6,2,10.68,Junaid,3
1847,65.14,24,2024-02-17 16:14:04.260579,3,42.73,0,0.0,Junaid,3
1848,102.75,25,2024-04-09 16:14:04.260583,2,27.8,1,23.37,Arif,2
1849,444.03,45,2024-04-25 16:14:04.260587,2,27.51,1,3.6,Junaid,3
1850,324.68,46,2023-10-01 16:14:04.260591,2,4.74,0,0.0,Arif,3
1851,146.52,32,2023-10-29 16:14:04.260596,1,5.1,2,2.35,Ramzan,2
1852,408.89,32,2024-06-17 16:14:04.260601,2,39.69,2,28.67,Asif,3
1853,431.38,5,2024-03-15 16:14:04.260606,1,6.07,0,0.0,Asif,5
1854,424.02,36,2024-07-22 16:14:04.260610,1,3.08,0,0.0,Ali,5
1855,459.87,46,2023-11-08 16:14:04.260615,2,39.05,2,14.78,Junaid,4
1856,129.86,42,2023-09-28 16:14:04.260620,2,11.11,1,0.2,Ali,5
1857,378.75,49,2024-06-21 16:14:04.260624,1,9.91,0,0.0,Ramzan,1
1858,232.97,42,2024-03-06 16:14:04.260628,1,20.03,2,25.71,Asif,1
1859,421.79,39,2024-03-27 16:14:04.260638,2,34.31,2,28.74,Ramzan,1
1860,365.6,16,2023-10-02 16:14:04.260642,2,46.88,1,25.44,Ramzan,2
1861,389.34,33,2023-09-10 16:14:04.260646,3,4.2,1,11.14,Junaid,5
1862,329.8,49,2023-09-28 16:14:04.260651,1,29.31,1,9.46,Ramzan,1
1863,92.83,21,2024-02-14 16:14:04.260655,1,45.87,1,26.94,Asif,4
1864,274.79,9,2024-06-27 16:14:04.260659,3,3.75,1,26.43,Ali,2
1865,492.41,6,2023-11-02 16:14:04.260664,1,49.86,0,0.0,Asif,4
1866,469.01,45,2023-09-05 16:14:04.260669,0,0.0,2,17.24,Junaid,5
1867,26.37,35,2024-07-20 16:14:04.260673,1,9.89,0,0.0,Asif,3
1868,86.58,39,2024-03-27 16:14:04.260678,3,32.3,0,0.0,Arif,4
1869,70.21,22,2023-11-20 16:14:04.260682,0,0.0,0,0.0,Ali,3
1870,364.36,41,2024-02-22 16:14:04.260687,2,40.46,0,0.0,Arif,2
1871,409.8,5,2023-10-08 16:14:04.260692,3,4.6,0,0.0,Arif,4
1872,110.69,42,2024-03-17 16:14:04.260696,3,42.36,1,8.24,Junaid,4
1873,255.4,23,2024-06-28 16:14:04.260701,2,40.44,1,5.49,Ramzan,2
1874,421.15,17,2023-09-24 16:14:04.260705,3,6.13,2,22.93,Arif,2
1875,367.74,12,2023-09-08 16:14:04.260709,1,47.11,0,0.0,Asif,1
1876,273.41,23,2023-09-17 16:14:04.260714,2,2.53,2,15.33,Ramzan,5
1877,297.22,16,2023-12-07 16:14:04.261225,3,46.21,1,11.94,Asif,4
1878,256.64,3,2024-07-16 16:14:04.261244,2,21.66,1,22.51,Asif,4
1879,152.29,30,2023-10-07 16:14:04.261250,2,36.22,1,3.85,Ramzan,2
1880,284.69,22,2023-09-24 16:14:04.261254,2,24.81,0,0.0,Ramzan,2
1881,346.0,9,2024-01-29 16:14:04.261259,0,0.0,0,0.0,Asif,5
1882,437.29,29,2023-12-16 16:14:04.261263,3,19.14,1,15.77,Junaid,2
1883,319.96,47,2024-02-29 16:14:04.261268,0,0.0,2,12.7,Ali,3
1884,381.76,37,2024-08-23 16:14:04.261272,3,21.33,2,28.19,Ali,3
1885,84.24,23,2024-02-29 16:14:04.261277,1,17.7,1,0.98,Junaid,3
1886,233.47,13,2024-03-27 16:14:04.261281,1,45.42,2,10.42,Ramzan,3
1887,9.62,32,2024-06-01 16:14:04.261286,1,13.75,1,25.81,Asif,5
1888,127.11,46,2024-05-15 16:14:04.261291,3,22.3,2,23.28,Ali,4
1889,364.6,47,2024-03-11 16:14:04.261296,2,7.43,1,13.72,Asif,3
1890,495.95,48,2023-12-28 16:14:04.261301,2,30.71,2,3.61,Junaid,2
1891,54.09,23,2024-05-26 16:14:04.261306,0,0.0,0,0.0,Asif,3
1892,203.74,45,2024-05-09 16:14:04.261311,0,0.0,1,15.55,Junaid,5
1893,401.04,17,2024-06-23 16:14:04.261320,1,30.85,1,9.47,Ramzan,2
1894,106.0,40,2024-06-14 16:14:04.261326,0,0.0,2,0.25,Junaid,3
1895,279.77,21,2024-07-24 16:14:04.261330,3,32.36,1,20.22,Junaid,4
1896,367.87,2,2024-04-03 16:14:04.261335,3,24.94,1,11.38,Ali,2
1897,309.91,37,2024-07-12 16:14:04.261340,0,0.0,1,3.02,Asif,2
1898,98.07,6,2023-12-17 16:14:04.261345,0,0.0,0,0.0,Ali,4
1899,180.92,44,2023-11-30 16:14:04.261351,0,0.0,0,0.0,Arif,2
1900,392.98,18,2023-12-07 16:14:04.261356,0,0.0,2,10.85,Junaid,3
1901,279.34,30,2024-08-13 16:14:04.261363,1,44.14,0,0.0,Arif,2
1902,7.59,22,2023-09-29 16:14:04.261368,1,23.95,2,25.86,Ali,3
1903,381.69,33,2024-03-13 16:14:04.261374,0,0.0,0,0.0,Asif,4
1904,22.48,30,2023-10-21 16:14:04.261378,3,4.39,2,5.61,Ali,1
1905,374.14,17,2024-06-26 16:14:04.261383,1,19.15,0,0.0,Asif,4
1906,105.23,43,2023-11-01 16:14:04.261388,3,20.96,0,0.0,Asif,3
1907,479.25,32,2024-02-22 16:14:04.261393,2,32.13,2,7.89,Ramzan,5
1908,187.13,42,2024-06-15 16:14:04.261398,3,39.86,1,8.08,Junaid,4
1909,166.83,14,2024-06-10 16:14:04.261403,0,0.0,1,28.76,Ali,5
1910,78.7,10,2024-06-01 16:14:04.261408,2,12.46,0,0.0,Asif,5
1911,156.27,47,2023-09-13 16:14:04.261419,1,49.7,2,10.29,Ali,3
1912,438.94,36,2023-10-18 16:14:04.261425,1,27.18,1,5.52,Ali,3
1913,498.19,34,2024-06-09 16:14:04.261431,2,0.98,2,12.72,Asif,1
1914,187.31,9,2024-01-21 16:14:04.261436,3,19.12,1,12.57,Arif,2
1915,227.06,42,2024-08-10 16:14:04.261441,1,35.67,2,22.57,Junaid,4
1916,362.43,28,2024-02-04 16:14:04.261446,0,0.0,0,0.0,Junaid,3
1917,443.67,11,2024-02-28 16:14:04.261451,2,23.98,2,10.95,Ramzan,4
1918,298.56,14,2023-09-21 16:14:04.261455,0,0.0,1,12.02,Ramzan,5
1919,198.81,39,2024-05-03 16:14:04.261460,2,39.07,0,0.0,Ramzan,2
1920,209.25,47,2024-01-18 16:14:04.261465,1,17.2,2,13.52,Junaid,1
1921,349.33,19,2023-10-25 16:14:04.261473,3,28.28,1,17.14,Arif,4
1922,6.59,15,2024-04-09 16:14:04.261478,2,16.08,0,0.0,Junaid,2
1923,311.7,28,2024-01-16 16:14:04.261483,2,13.52,2,29.38,Junaid,1
1924,180.97,24,2024-05-05 16:14:04.261489,0,0.0,1,20.58,Junaid,4
1925,398.13,8,2023-12-03 16:14:04.261493,1,1.3,2,24.43,Junaid,2
1926,51.03,43,2024-05-02 16:14:04.261498,0,0.0,2,21.62,Arif,3
1927,296.16,9,2024-03-27 16:14:04.261503,1,29.86,0,0.0,Ramzan,4
1928,243.08,47,2024-01-05 16:14:04.261508,0,0.0,0,0.0,Ali,2
1929,322.95,33,2024-05-25 16:14:04.261514,2,1.47,1,24.12,Ramzan,1
1930,37.1,33,2024-02-26 16:14:04.261519,0,0.0,0,0.0,Ramzan,2
1931,292.09,19,2023-09-20 16:14:04.261524,3,40.53,1,16.66,Ali,3
1932,282.93,3,2023-11-14 16:14:04.261529,1,14.05,2,25.69,Junaid,4
1933,282.53,10,2024-01-20 16:14:04.261534,1,40.43,2,5.88,Arif,4
1934,303.73,40,2024-01-09 16:14:04.261539,2,23.58,1,24.0,Arif,4
1935,339.85,47,2024-04-10 16:14:04.261544,1,17.87,2,22.16,Ramzan,3
1936,403.47,42,2024-02-19 16:14:04.261548,3,29.2,0,0.0,Ali,1
